Group,Eubacterium.brachy,Actinomyces.naeslundii,Actinomyces.oris,Actinomyces.viscosus,Alloprevotella.rava,Alloprevotella.tannerae,Anaeroglobus.geminatus,Blautia.wexlerae,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Candidatus.Peptostreptococcus,Corynebacterium.durum,Dialister.invisus,Dialister.pneumosintes,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.sputorum,Lachnoanaerobaculum.gingivalis,Lancefieldella.parvula,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.wadei,Ligilactobacillus.salivarius,Megasphaera.micronuciformis,Moryella.indoligenes,Natranaerovirga.pectinivora,Neisseria.mucosa,Neisseria.perflava,Neisseria.subflava,Parvimonas.micra,Peptostreptococcus.stomatis,Phocaeicola.vulgatus,Porphyromonas.endodontalis,Prevotella.denticola,Prevotella.intermedia,Prevotella.nigrescens,Prevotella.veroralis,Pseudostreptobacillus.hongkongensis,Romboutsia.timonensis,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.oris,Solobacterium.moorei,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,set
HC,0.000266667,0,0.002733333,0.001466667,0.019066667,0.002733333,0,2.00E-04,0.000466667,4.00E-04,0.002333333,0.000333333,0.0016,0.0012,0.000466667,2.00E-04,0.000733333,0.000266667,0.0022,0,0,0.011466667,0.003333333,0.006533333,0.0106,0,0.0038,4.00E-04,4.00E-04,0.0024,0.002733333,0.001066667,0.2676,0.002133333,0.010866667,0.001133333,0.001066667,0,0.020133333,0.002066667,0.006333333,0.001866667,0.0056,0,0.0012,2.00E-04,0.000333333,0.009933333,0.014266667,0.023333333,6.00E-04,0.0012,0.001066667,0.0034,0.000666667,0.004866667,0.0014,0.002933333,0,0,0.016533333,0.000933333,0,0.002533333,0.003066667,0,0.000133333,0,0.0054,8.00E-04,0.000333333,0,0,0,0.056466667,0.002733333,0.0024,0.003933333,0.002066667,0,0.006666667,0,0.001933333,0.0054,v1
HC,0.000333333,0.000133333,0.004466667,0.000733333,0.001266667,4.00E-04,0.000133333,0,6.67E-05,8.00E-04,0.000266667,0,2.00E-04,0.004666667,0.000266667,0,0.000266667,0,0.002133333,0.000266667,0,0.006066667,0.000933333,0,0.002,0.002133333,0.0046,0.001,6.00E-04,0.013933333,0.005733333,0.003733333,0.115733333,0.003333333,4.00E-04,6.00E-04,0.000133333,0.000666667,0.0106,0.0012,0.004666667,8.00E-04,0.000466667,0.000333333,0,0,0,0.041,0.018266667,0.011333333,0.001666667,0.000666667,0,0.0016,0.002266667,0.001466667,4.00E-04,0,0,0,0.037,0.006666667,0,0.001266667,0.0022,2.00E-04,0.000733333,0.000466667,0.007666667,0.0028,0.001866667,0,0.000266667,0.000666667,0.221133333,0,0.003066667,0.003666667,0.001733333,0,0.007866667,0.001266667,0.001466667,0.007533333,v1
HC,0.000266667,0.000333333,0.006866667,0.004466667,0.000666667,0.000533333,6.00E-04,0,0.000466667,0.001066667,0.001866667,0,0.000333333,0.002,0.000933333,0.000333333,4.00E-04,0,2.00E-04,4.00E-04,0,0.004,0,0,0.0018,0.001733333,0.004066667,0.000266667,0,0.007466667,0.0032,0.002266667,0.211466667,0.001666667,0.000333333,0.000666667,8.00E-04,0.000133333,0.0328,0.001933333,0.011666667,0.001133333,0.000933333,0,0,0,0,0.014866667,0.003,0.0262,0.000733333,0.000133333,0,0.003533333,0,0.000333333,6.67E-05,4.00E-04,0,0,0.013666667,0.006666667,0,0,0.000866667,0.000133333,0,0.002933333,0.0072,0.001666667,6.00E-04,4.00E-04,0,0,0.2798,0,0.000866667,0.0118,8.00E-04,0,0.001866667,0.012933333,0.000533333,0.008666667,v1
GC,0,0,0.000666667,0.0014,4.00E-04,8.00E-04,6.67E-05,0,0,0,0.000733333,0,8.00E-04,2.00E-04,0,0.000266667,0,0,0.000133333,0,0,0.002466667,0,0,6.00E-04,0.000466667,0.002,0.000133333,0,0.005,0.002466667,0.1204,0.372133333,0.0724,0.000533333,0,0.000266667,0,0.0028,0.0014,0.002533333,0,0.0012,0,0,0,0,0.013666667,0.001266667,0.0172,0,0,2.00E-04,4.00E-04,0.000133333,0,0,0,6.67E-05,0,0.004066667,8.00E-04,0,0,0,0,8.00E-04,0,0.0038,0.0014,0.0048,0,6.67E-05,0,0.174266667,0.0034,0.0046,0.003666667,0,0.000666667,0.004333333,0,0,0.001133333,v1
GC,0,0,0.005333333,0.047066667,0.002266667,0.000933333,0,0,0,0.003666667,0.000866667,0,0.041133333,0.000666667,6.67E-05,0.001533333,0,0,0,6.67E-05,0.001666667,0.009066667,0,0.008066667,0.002466667,0,0,0,0,0.002733333,0.0026,0,0.005066667,0.000533333,0,0,0.000333333,6.67E-05,0.023533333,6.00E-04,0.0038,0.000533333,0.003466667,0.0018,0.000266667,0,2.00E-04,0.002733333,0.008333333,0.001866667,0,0,0,0.001466667,0.004,0.000533333,0.004466667,4.00E-04,0,0,0.223133333,0.001733333,0,0,0,0,0,0,0.007133333,0,0,0,0,0,0.019133333,0,0.000933333,0,0,0,0.000866667,0,0,0.0016,v1
GC,0,0,0,6.00E-04,0.019466667,4.00E-04,0.000133333,0,0,0.000933333,0.002066667,2.00E-04,0,4.00E-04,0.000133333,0,6.67E-05,0,0,0,0,0.032133333,0.004266667,0.0052,0.0336,0.005,0.002666667,0.0038,0.0056,0.0884,0.010733333,0.0048,0.0226,0.024733333,0.000133333,0,0.000133333,0,0.001133333,0.002933333,0.000866667,0.001666667,0.0012,0,0,0,0.001866667,0.0164,0.0038,0.010133333,0,0,0,8.00E-04,0.000133333,0,0.000266667,0,0,0,0.0016,0.000466667,6.67E-05,0.000333333,0,6.67E-05,0,0,0.021466667,0.004933333,8.00E-04,0.000266667,0.000333333,0,0.464666667,0,0.011933333,0.006866667,0.000466667,0,0.002466667,0.001333333,0,0.005066667,v1
GC,0.000266667,0,0.005266667,0.010333333,0.0278,0.004066667,0,0,0,0.000133333,0.001466667,0,0.003066667,6.67E-05,6.00E-04,0,6.67E-05,0,0.000733333,2.00E-04,0,0.020466667,0.0032,0.0044,0.013466667,0,0.007133333,0.003266667,0.001266667,0.0238,0.006866667,0.004333333,0.027666667,0,0.000666667,0.000866667,0.0016,0.000133333,0.034066667,0.007333333,0.004733333,0.003533333,0.001666667,2.00E-04,0,0,2.00E-04,0.0248,0.0038,0.025866667,0.001466667,0.001333333,0,0.001466667,0.002866667,0.006333333,0.000266667,0,0,0,0.026,0.004266667,0.000133333,0.001266667,0.001533333,0.000466667,0.000266667,0.001066667,0.0102,0.004466667,0.004066667,0,0,0.0022,0.156533333,0,0.005266667,0.0064,0.0014,0,0.002066667,0.000666667,0.001533333,0.006466667,v1
GC,0,0,0.021533333,0.336133333,0.0018,0.000333333,0,0,0,0.000133333,0,0,0,0.000266667,0,0.001,0,0,0,0,0,0.000466667,0,0,0.000933333,0,0.000533333,0,0,0.001266667,0.000466667,0,0.224866667,4.00E-04,0,0,0,0,0.001533333,6.67E-05,0.001533333,2.00E-04,0,0,0,0,0,0.002266667,0.001466667,0.052666667,0,0,0,0,0.000266667,0,6.67E-05,0,0,0,0.007466667,0.000133333,0,0.000133333,0,0,0,0,0.001466667,0.009533333,0,0,0,0,0.011333333,0,0.000533333,0.000466667,0,0,0.067266667,0,0,0.064933333,v1
GC,0.000466667,0.002,0.0058,0.008,0.028933333,0.001866667,0,0,0,6.67E-05,0.000866667,0,0.002933333,0,4.00E-04,0,0,0,0.000533333,0,0,0.0046,0,0.001466667,0.0084,0.000866667,0.0026,0.0022,0.001133333,0.019866667,0.0076,0.000466667,0.047533333,0.000333333,0.0024,6.00E-04,0.0012,0,0.0382,0.003066667,0.001666667,0.001333333,0.001866667,0,0,0,0.000133333,0.0868,0.012533333,0.009133333,2.00E-04,8.00E-04,0.006533333,0.001133333,0.0016,0.001866667,6.00E-04,0,0,0.002533333,0.03,0.013933333,0.000333333,0.000333333,0.000733333,0,0,0.000466667,0.0082,0.004333333,0.003066667,0,0,0.0014,0.180066667,0,0.003733333,0.010533333,6.00E-04,0,0.0022,0.000933333,0.000933333,0.0044,v1
GC,6.00E-04,0.001333333,0.021466667,0.015066667,0.015133333,0.003266667,0.000133333,0,0,0.000533333,0.001466667,0,0.006333333,0.000466667,0.000266667,0.000133333,0.000133333,0,0.001933333,0.000266667,0.000733333,0.009533333,0,0.0026,0.010133333,0.002133333,0.004266667,0.005933333,0.002533333,0.029533333,0.008866667,0.004133333,0.031333333,0.000666667,0.000466667,0,0.001666667,0.000266667,0.0338,0.004533333,0.003666667,0.0032,0.004333333,0,0,0,0.000933333,0.013666667,0.003466667,0.009266667,0.000933333,0.000466667,0.0046,0.002866667,0.001866667,0.0024,6.00E-04,0.000733333,0,0.006466667,0.041,0.005866667,0,0.000933333,0.001866667,0,0.000266667,0.000333333,0.0128,0.014733333,0.001333333,0,6.67E-05,0.001266667,0.2232,0,0.007666667,0.0112,0.000933333,0,0.0046,0,0.001133333,0.0082,v1
GC,0,0.001866667,0.0166,0.005666667,0.006933333,0.002333333,0.000133333,0,0,0,4.00E-04,0,0.0036,0.000133333,6.67E-05,0,0,0,6.00E-04,0,0,0.001666667,0,0.001333333,0.003333333,0,8.00E-04,0.003133333,0.001333333,0.059133333,0.007133333,0.006866667,0.056266667,0,0.002466667,0,0.000733333,0,0.0676,0.004333333,0.003,0.000533333,0.001066667,0,0,0,0.000333333,0.044533333,0.0322,0.008733333,0.000333333,0,0.013133333,0.000333333,0.002,0.0016,0.000133333,0,0,0,0.016533333,0.003533333,0,0.000333333,4.00E-04,0,0,2.00E-04,0.006533333,0.004266667,0.001066667,0,0,0,0.134333333,0,0.002533333,0.0072,0.000533333,0.000133333,0.003066667,0.000666667,0,0.004866667,v1
GC,0,0.000466667,0.005133333,0.0014,0.000866667,2.00E-04,0,0,4.00E-04,0.000733333,0.023333333,0,0.000733333,0.000133333,6.67E-05,0.000333333,0,0,2.00E-04,0,0.001933333,0.0312,0,0.003266667,0.003333333,0.000266667,0.000866667,0.000533333,6.67E-05,0.008666667,0.0024,0.0028,0.017733333,0.005066667,6.67E-05,0,0.000533333,0,0.0584,0.005333333,0.018,0.002333333,0.0016,0,0,6.67E-05,0,0.344133333,0.0026,0.008066667,0.000133333,0,0,6.00E-04,0.000266667,0.0014,6.67E-05,0,0,0,0.011466667,0.001133333,6.67E-05,0,8.00E-04,0,0,2.00E-04,0.003466667,0.0022,0,0,0,0,0.075,0,6.00E-04,0.008133333,0.000333333,0,0.002866667,0,0,0.0016,v1
GC,0,0.001266667,0.0066,0.0164,0.02,0.006266667,0.000133333,0,0,0,0.001933333,0.000266667,0.002733333,6.67E-05,0,0,2.00E-04,0,0.001133333,0.000133333,0,0.016666667,0.0024,0.002466667,0.024133333,0,0.005066667,0.002466667,0.002466667,0.0312,0.0092,0.001266667,0.034,0.0012,0.0018,0,0.001133333,6.67E-05,0.0376,0.0056,0.003133333,0.002933333,0.0024,0,0,0,0.001133333,0.032666667,0.0046,0.016333333,0.000266667,0.000333333,0.0028,0.003666667,0.004266667,0.0022,0.000333333,0.001133333,0,0,0.021666667,0.008466667,0,0.001733333,0.002866667,0,0,6.00E-04,0.0104,0.007466667,0.002066667,0,0,0.001733333,0.166133333,0,0.004666667,0.0062,0.000666667,0,0.002266667,0.002266667,0.001466667,0.008066667,v1
GC,0.000266667,0.000333333,0.0078,0.013533333,0.0236,0.004266667,0,0,0,2.00E-04,8.00E-04,0,0.0032,0.000666667,0.000133333,0.0012,0,0,4.00E-04,0,0,0.0226,0,0.005333333,0.011066667,0.000533333,0.004466667,0.001733333,0.001466667,0.016,0.006666667,0.002733333,0.0506,0,0.001133333,2.00E-04,0.003133333,2.00E-04,0.0232,0.0088,0.005133333,0.004866667,0.006533333,0,0,0,4.00E-04,0.017866667,0.004066667,0.005666667,6.00E-04,0.000666667,0.005866667,0.002,0.002333333,0.0034,0.0012,0.002866667,0,0,0.045,0.006666667,0.000133333,0.001266667,0.001666667,0,0.000466667,0,0.020533333,0.005266667,0.002533333,0,6.67E-05,0.001666667,0.176333333,0,0.006133333,0.005266667,0.0024,0,0.0062,0.002066667,0,0.007266667,v1
GC,0,0,0,0,0.001333333,0.001666667,0,0,0,0,0,0,0,0,0,4.00E-04,0,0,0,0,2.00E-04,2.00E-04,0,0,0,0,0,0,0,0.002733333,0.0018,0,0.000466667,0,0,0,0,0.000466667,0.000333333,4.00E-04,0.000133333,0,0.000266667,0.001133333,0,0,0,0,0.003666667,0.000466667,0,4.00E-04,0,0.000666667,0.000333333,0,0,0,0,0,0.001266667,0.001266667,0,0,0,0,0,0,6.00E-04,0,0.000533333,0,0,0,0.006533333,0,0.001533333,0.000133333,0,0,0.001933333,0,0,0.001466667,v1
GC,0.000266667,8.00E-04,0.0084,0.010666667,0.0126,0.001866667,0.000133333,0.000533333,0,6.00E-04,0.000866667,0,0.010466667,0,0,4.00E-04,0.000133333,0.000666667,0.000466667,0,0,0.009933333,0.000466667,0.0056,0.011533333,0.001,0.002933333,0.002333333,0,0.015133333,0.005066667,0.006666667,0.031466667,0.003,0,6.67E-05,0.000533333,6.67E-05,0.0262,0.002933333,0.002,0.0016,0.000666667,0,0,0,0,0.1486,0.022133333,0.020466667,0.000133333,2.00E-04,4.00E-04,0.004266667,0.000866667,0.001666667,0.000733333,0.000533333,0,0,0.068066667,0.0058,0,0.001066667,0.001066667,0,6.67E-05,0.000466667,0.004666667,0.006133333,0,0,0,0,0.2296,0.001733333,0.001133333,0.008,0,6.00E-04,0.005466667,0,0.000466667,0.0044,v1
GC,0.000133333,0.000933333,0.0012,0.005866667,0.0018,0.0012,0,2.00E-04,4.00E-04,4.00E-04,0.0022,0,0.0018,0.000333333,0.000133333,0.001533333,0.000266667,0,4.00E-04,0,0,0.0038,0,0.000733333,0.002,0.000733333,0.007,0.0012,0,0.0222,0.005866667,0.002466667,0.042066667,0.1254,0.000133333,0,0.000333333,0,0.0222,0.003533333,0.001933333,0.000533333,0.0034,0,6.00E-04,0,0,0.0744,0.0066,0.007533333,0.000466667,0,0.001333333,0.002666667,0.006533333,0.000733333,8.00E-04,0.004066667,0,0,0.014666667,0.001066667,0,0.000533333,0,0,0,0.000266667,0.0064,0.0014,0.000133333,0,0,0,0.3654,0,0.002266667,0.002333333,0,4.00E-04,0.001933333,0,0,0.001,v1
GC,0,0,0.0158,0.0044,0.010933333,0.002866667,0,0,0,2.00E-04,0.002266667,0.000933333,0.002,0.000333333,0,0,0.000133333,0,6.00E-04,0,0,0.042066667,0.003,8.00E-04,0.013733333,0,0.0014,0.002733333,0.003533333,0.005266667,0.018066667,0.001666667,0.049466667,0.002066667,4.00E-04,0.001066667,6.00E-04,6.67E-05,0.055933333,0.003466667,0.000333333,0.000333333,6.67E-05,0,0,0,0,0.107,0.0152,0.062,2.00E-04,2.00E-04,0,0.000866667,0.0024,0.003266667,0,0,0,0,0.002066667,0.0026,0,0.001,0,0,0.000533333,0,0.006266667,0.004133333,0.001733333,0,0,6.00E-04,0.256866667,0.003066667,0.000266667,0.022866667,0.000133333,0,0.000333333,0,0,0.001466667,v1
GC,0,0,0.017933333,0.004533333,0.004666667,0.002333333,0,0,0.001866667,0.013866667,0.0064,0,0.000466667,0,0,0,0,0,0.002733333,0.000333333,0,0.0308,0.000933333,0.001333333,0.012066667,0,0.001333333,0.001666667,0.001266667,0.006333333,0.0016,0.000933333,0.011733333,0.000466667,0,4.00E-04,0.001266667,0.000133333,0.001266667,0.0092,0.0168,0.003466667,0.024733333,0,0,0.000333333,0.001333333,0.228666667,0.008533333,0.0106,0,0.000133333,0,0.0016,0.002866667,4.00E-04,0.0034,0.003466667,0,0,0.004733333,0.001266667,0,0.001266667,0,0,0.0018,0,0.005933333,0.004,0,0,0,0,0.095466667,0,0.006,0.007133333,6.00E-04,0,0.002733333,0,0.0012,0.002266667,v1
GC,0,4.00E-04,0.039,0.011133333,0.001266667,0.000733333,0,0,0,0.002666667,0.004333333,0,0.002266667,0,0,0,0,0,0.000266667,6.67E-05,0,0.0198,0.001,0.0066,0.0096,6.67E-05,0.001266667,0.002,0.0012,0.0054,0.003,0.0022,0.053933333,0,0.003066667,0.000333333,0.004466667,0.000133333,0.007133333,0.006866667,0.034733333,0.001866667,0.0258,0,0,0.000666667,0,0.010733333,0.002733333,0.0074,0,0.000533333,0,8.00E-04,0.000733333,0,0,0.0012,0,0,0.0306,0.001933333,0.000133333,0.0026,0.000733333,0,0.000133333,0,0.017333333,0.020533333,0.0064,0,0.001533333,4.00E-04,0.243133333,0,0.001,0.0168,0.000866667,0,0.020933333,0.025066667,0.0012,0.059066667,v1
GC,0,0.003666667,0.006133333,0.012733333,0.000133333,0,0.000666667,4.00E-04,0.000533333,0.0052,0.001933333,0.000133333,0,0,0,0.003933333,0,0,0,0,0,0.000933333,0,0.001333333,0.0024,0,0.002466667,4.00E-04,2.00E-04,0.010866667,0.005066667,0.001066667,0.006466667,6.67E-05,0,0,0.001333333,0.004066667,0.011866667,0.003866667,0.028333333,0.010333333,0.0404,0.000466667,0,0,0,0.0068,0.000866667,0.000266667,0,0.001933333,0.000666667,0.0038,8.00E-04,0,8.00E-04,2.00E-04,0,0,0.0046,0.002,0,0.000933333,4.00E-04,0.000533333,0,0,0.002866667,0.010533333,0.0016,0,0.004,0.004266667,0.0264,0.001866667,0.002733333,0.000933333,0.002533333,0,0.006133333,0.0048,0,0.024933333,v1
GC,0,0,0.016733333,0,2.00E-04,0.000333333,6.67E-05,0.000466667,0,2.00E-04,0.000266667,0,0.000133333,0.000266667,0.000266667,0.000866667,0,0.0014,0,0,0.000333333,0.003466667,0,0,0,0,0,0,0,0.002733333,0.000733333,0.001,0.000333333,0,0,0,0.000133333,0,6.00E-04,0.000733333,0.1302,0.001066667,0.001733333,0,0,0,0,0.195333333,0,4.00E-04,0.000466667,0,4.00E-04,0.000466667,0,6.67E-05,6.67E-05,0.023066667,2.00E-04,0,0.004533333,4.00E-04,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0.074066667,0,0,0.000733333,0.000466667,0,0.033,0,0,0.026733333,v1
GC,0.000266667,0.001,0.002733333,0.000266667,0.0138,0.001333333,0.0038,0,0.000133333,0.007,0.004533333,0.000733333,0.000866667,0.003466667,0.000533333,0,0,0,0.000466667,6.67E-05,0.0018,0.048466667,0.001466667,0.009466667,0.0046,0.002,0.0064,0.004066667,0,0.014666667,0.001466667,0.000733333,0.008133333,0.002533333,6.67E-05,0,0.000666667,0.000133333,0.003733333,0.010666667,0.005533333,0.0102,0.057533333,6.67E-05,0,6.67E-05,0,0.0074,0.003866667,0.0042,0.000466667,0.000866667,0,0.002066667,0.002866667,0,0.003933333,0.026666667,0,0,0.002866667,8.00E-04,0,6.00E-04,0.000466667,0.000266667,0.000333333,0.001066667,0.0072,8.00E-04,0,0,4.00E-04,0,0.131666667,0,0.001,0.000933333,4.00E-04,0.0016,0.007866667,0.004133333,4.00E-04,0.009466667,v1
GC,6.67E-05,0,0.004933333,0.0012,0.0272,0.001133333,0.000266667,2.00E-04,0,0.000866667,0.0136,0,0.001333333,0.000466667,0.000666667,0,0.000466667,0.000666667,0.002933333,0,0.001533333,0.010066667,0.004266667,0.000733333,0.002066667,0.001,0.017733333,0.001933333,0.001066667,0.029266667,0.0038,0.001133333,0.0538,0.004533333,0.001133333,2.00E-04,0,0.000666667,0.008266667,0.003133333,0.001266667,0.001,0.003333333,0,0,0,0,0.023266667,0.002066667,0.001133333,0.000133333,0.000133333,2.00E-04,0.018933333,0.000466667,0.003466667,6.00E-04,0,2.00E-04,0.000333333,0.021733333,0.0038,0.000133333,0.000666667,0.0016,0.000333333,0,0.001133333,0.003666667,0.002666667,0.001066667,0,0,0,0.2712,0,0.004866667,0.008933333,0.000533333,6.67E-05,0.003866667,0.000733333,0,0.0026,v1
GC,0,0,0.001866667,0.001466667,0.08,0.0026,4.00E-04,4.00E-04,0,0.001,0.002466667,0,0.000133333,0.000333333,0.000466667,0.000333333,4.00E-04,0.000266667,0.000666667,0,0.0024,0.005866667,0.001333333,0.003,0.004333333,0.0098,0.003333333,0.000666667,8.00E-04,0.021666667,0.002533333,0.0012,0.011133333,0,0.002,0,0.000133333,2.00E-04,0.01,0.001133333,0.0018,0.000466667,0.002666667,0,6.67E-05,2.00E-04,0,0.037533333,0.005066667,0.002466667,6.67E-05,0.000133333,0.001933333,0.005866667,0.000733333,0.0012,0.000266667,0.004266667,0.001133333,4.00E-04,0.006666667,0.0024,0,0,0.000733333,0,0.000733333,0,0.004133333,0.001266667,0.002733333,0,0,0.000733333,0.318266667,0,0.029533333,0.0024,6.67E-05,0,0.002733333,0,0.000266667,0.002133333,v1
GC,0,0,0.002466667,0.003933333,0.0222,0.0054,0.000266667,0,0.000133333,0.001133333,0.007466667,0.000333333,0,0.002666667,0.000933333,0.002466667,0,0,0.001133333,0.000133333,0.011733333,0.021933333,0.006133333,0.0048,0.0048,0,0.0022,0.002933333,0.001,0.045466667,0.002133333,0.003466667,0.038666667,0,0.000866667,2.00E-04,0.000266667,0.004,0.010666667,0.0134,0.001133333,0.001333333,0.009666667,0,0,0.000533333,0.000466667,0.006533333,0.014666667,0.003333333,0,6.00E-04,0,0.006466667,0.005666667,0.009933333,0.012133333,0.0074,0.003466667,0,0.012066667,0.004666667,0.0022,0.000666667,0.002333333,8.00E-04,0.005,0,0.003533333,0.002066667,0,0,0,0.001,0.1524,0,0.0046,0.000666667,0.001533333,0,0.001066667,0,0.000133333,0.001466667,v1
GC,0,0,0.003733333,0.0038,0.041866667,0.002466667,0.000133333,0.000466667,0,4.00E-04,0.003666667,0,0.000866667,0.000466667,0,2.00E-04,0,0.001666667,0.000533333,6.67E-05,0.001466667,0.002133333,0.004733333,8.00E-04,0.0026,0,0.004,0.002466667,0.001,0.068866667,0.006266667,0,0.015466667,2.00E-04,0.000666667,8.00E-04,2.00E-04,0.000133333,0.012,0.001666667,0.000933333,0.001066667,0.003466667,0,0,0,2.00E-04,0.0426,0.004666667,0.009533333,2.00E-04,2.00E-04,0.004666667,0.001933333,0,0.003533333,8.00E-04,0.000666667,0.003133333,2.00E-04,0.141733333,0.001866667,6.67E-05,0.001,0.000933333,6.67E-05,0.000333333,6.67E-05,0.010333333,0.0068,0.002733333,0,0,0,0.324133333,0,0.003933333,0.0026,0.000266667,0.000266667,0.002266667,2.00E-04,0,0.000933333,v1
GC,0,0.000666667,0.004733333,0.004533333,0.022533333,4.00E-04,0,0.000533333,0,0.000466667,8.00E-04,0,0.001933333,4.00E-04,0,0,0,6.67E-05,0.000333333,0.000533333,0,0.004866667,4.00E-04,0.001,0.0018,0.000266667,0.0026,0.004,8.00E-04,0.0762,0.004933333,2.00E-04,0.011533333,0.0014,0.001,0,0.000133333,0.000333333,0.006333333,0.002066667,0.0156,0.000133333,0.0016,0,0,0,6.67E-05,0.085666667,0.002466667,0.0026,0.000266667,6.67E-05,0.005066667,0.003533333,2.00E-04,0.0044,2.00E-04,0.000666667,4.00E-04,2.00E-04,0.0054,0.001533333,0,0.000333333,0,0,4.00E-04,6.67E-05,0.006066667,0.001333333,0.0014,0,0,0,0.4074,0,0.0034,0.013066667,0.000466667,0,0.001266667,6.00E-04,0.000266667,0.001666667,v1
GC,0.000133333,0,0.004,0.002466667,0.028866667,0.008133333,0.000133333,0,0.001133333,0.000266667,0.0064,0,6.00E-04,2.00E-04,0.000733333,0,0.000133333,0,0.001533333,0,0,0.008266667,0.000133333,0.002466667,0.009466667,0.000866667,0.014333333,0.001333333,0.000666667,0.048,0.003266667,0.009133333,0.012266667,0,8.00E-04,0,6.67E-05,0.000266667,0.136466667,0.0044,0.002733333,0.001333333,0.004533333,0,0.000466667,0,0,0.003466667,0.000466667,0.018133333,0.000266667,4.00E-04,2.00E-04,0.006733333,0.002733333,0.023333333,0.007866667,0.000466667,0,0,0.0082,0.002066667,0,0.001,0.0034,0,0.000533333,0,0.0016,0.002266667,0.003666667,0,0,0.000466667,0.211333333,0.000533333,0,0.016866667,0,0,0.000533333,0,0,0.000733333,v1
GC,0.000733333,0,0.000666667,0.001,0.0032,0.000266667,2.00E-04,0,0,0.001333333,0.0018,0,0.000733333,0,6.67E-05,0,0.000133333,0,0.000466667,0,0.000466667,0.008,0,0.0026,0.001866667,0,0.003733333,0.010533333,8.00E-04,0.003066667,0.004066667,4.00E-04,0.097733333,0,6.67E-05,0,0.0056,2.00E-04,0.0036,6.00E-04,0,0,2.00E-04,0,0,0,0,0.016,0.018133333,0.000666667,0.001533333,2.00E-04,0,0.002,0,0.012,4.00E-04,0,0,0,0.0192,0.000333333,0.000133333,0.001,0,0,0.0016,2.00E-04,0.0042,0.083133333,0.000133333,0,0,0,0.065533333,0,0,0.008733333,0,0,0.018333333,0.000933333,0,0.002666667,v1
GC,0.000666667,0.000733333,0.009866667,0.016866667,0.024933333,0.007666667,0.000866667,0.000266667,2.00E-04,0.001,0.0024,0.000466667,0.016,0.000466667,0.000266667,6.00E-04,0,0.0012,0.0018,0,0,0.007666667,0.000133333,0.002066667,0.003533333,0.001066667,0.004866667,0.004266667,0.001,0.0252,0.0104,0.000666667,0.006266667,0,0.0056,6.67E-05,0.001866667,0,0.037733333,0.021866667,0.009533333,0.006,0.006,0,0,0.000133333,0,0.057866667,0.001666667,0.002533333,0.002266667,0.000466667,0.003133333,0.0038,0.001933333,0.0026,0.0014,4.00E-04,0,0.000666667,0.0372,0.000733333,0.0014,0.003133333,0.0018,0.000133333,6.67E-05,0.0016,0.0152,0.008466667,0.000733333,0,0,0,0.215466667,0,0.002133333,0.0096,6.00E-04,0,0.005133333,0.003866667,0,0.006,v1
GC,6.67E-05,4.00E-04,0.006733333,0.004333333,0.007933333,0.014733333,0.000266667,0,0,0.0018,0.002333333,0,0.002666667,0.000866667,0.000933333,0,2.00E-04,0,0.0014,0,0.004866667,0.046533333,0.0036,0.004266667,0.008133333,0.000466667,0.0098,0.000866667,0.001066667,0.0146,0.0034,0.003466667,0.0072,0,0.001333333,0,0.000466667,0.001066667,0.0086,0.013733333,0.0262,0.006866667,0.021533333,0,0,0,0,0.007,0.0016,0.0078,0.001533333,0.000866667,0,0.0038,0.003466667,0.0124,0.006666667,0.006533333,0,0,0.059333333,0.0024,6.67E-05,0.002333333,8.00E-04,0.000266667,6.00E-04,6.67E-05,0.005733333,0.004333333,0.001533333,0,0,0,0.031866667,0,0.001133333,0.001466667,6.00E-04,0,0.010266667,0.001,6.00E-04,0.004266667,v1
