FeatureID,Abiotrophia.defectiva,Actinobacillus.succinogenes,Actinomyces.bowdenii,Actinomyces.dentalis,Actinomyces.graevenitzii,Actinomyces.massiliensis,Actinomyces.naeslundii,Actinomyces.oralis,Actinomyces.oris,Actinomyces.pacaensis,Actinomyces.viscosus,Agathobacter.rectalis,Aggregatibacter.aphrophilus,Aggregatibacter.segnis,Agromyces.ulmi,Alloprevotella.rava,Alloprevotella.tannerae,Aminipila.terrae,Anaerobacterium.chartisolvens,Anaeroglobus.geminatus,Ancylomarina.longa,Arachnia.propionica,Arachnia.rubra,Bacteroides.heparinolyticus,Bergeyella.cardium,Blautia.wexlerae,Brachymonas.denitrificans,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Campylobacter.mucosalis,Candidatus.Peptostreptococcus,Capnocytophaga.bilenii,Capnocytophaga.gingivalis,Capnocytophaga.granulosa,Capnocytophaga.leadbetteri,Capnocytophaga.periodontitidis,Capnocytophaga.sputigena,Cardiobacterium.hominis,Cardiobacterium.valvarum,Catonella.massiliensis,Catonella.morbi,Changpingibacter.yushuensis,Clostridium.transplantifaecale,Corynebacterium.durum,Corynebacterium.matruchotii,Cutibacterium.acnes,Desulfomicrobium.orale,Dialister.invisus,Dialister.pneumosintes,Dysgonomonas.capnocytophagoides,Eikenella.corrodens,Eikenella.halliae,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.massiliense,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.simiae,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.parahaemolysans,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Granulicatella.elegans,Guopingia.tenuis,Haemophilus.haemolyticus,Haemophilus.influenzae,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.seminalis,Haemophilus.sputorum,Herbaspirillum.huttiense,Hoylesella.nanceiensis,Hoylesella.pleuritidis,Hoylesella.saccharolytica,Hoylesella.shahii,Hydrogenophilus.thermoluteolus,Kingella.bonacorsii,Kingella.denitrificans,Kingella.potus,Lachnoanaerobaculum.gingivalis,Lachnoanaerobaculum.orale,Lachnoanaerobaculum.saburreum,Lancefieldella.parvula,Lautropia.dentalis,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hofstadii,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.shahii,Leptotrichia.trevisanii,Leptotrichia.wadei,Ligilactobacillus.salivarius,Marinisporobacter.balticus,Megasphaera.micronuciformis,Metamycoplasma.faucium,Moraxella.equi,Morococcus.cerebrosus,Moryella.indoligenes,NA.,Natranaerovirga.pectinivora,Neisseria.cinerea,Neisseria.elongata,Neisseria.mucosa,Neisseria.oralis,Neisseria.perflava,Neisseria.shayeganii,Neisseria.sicca,Neisseria.subflava,Oceanivirga.miroungae,Olsenella.urininfantis,Oribacterium.sinus,Paracholeplasma.morum,Paraclostridium.sordellii,Parvimonas.micra,Peptidiphaga.gingivicola,Peptococcus.simiae,Peptoniphilus.duerdenii,Peptostreptococcus.stomatis,Perlabentimonas.gracilis,Phocaeicola.vulgatus,Porphyromonas.catoniae,Porphyromonas.endodontalis,Porphyromonas.gingivalis,Porphyromonas.pasteri,Prevotella.aurantiaca,Prevotella.dentalis,Prevotella.denticola,Prevotella.herbatica,Prevotella.histicola,Prevotella.illustrans,Prevotella.intermedia,Prevotella.jejuni,Prevotella.koreensis,Prevotella.melaninogenica,Prevotella.micans,Prevotella.multiformis,Prevotella.nigrescens,Prevotella.pallens,Prevotella.veroralis,Prevotella.vespertina,Pseudocyanosarcina.phycocyania,Pseudoleptotrichia.goodfellowii,Pseudostreptobacillus.hongkongensis,Raoultibacter.timonensis,Rhodoligotrophos.jinshengii,Romboutsia.timonensis,Rothia.aeria,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.baroniae,Segatella.maculosa,Segatella.oris,Segatella.oulorum,Segatella.salivae,Selenomonas.infelix,Selenomonas.noxia,Selenomonas.sputigena,Solobacterium.moorei,Staphylococcus.ratti,Stomatobaculum.longum,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Streptococcus.sinensis,Streptococcus.toyakuensis,Sulfurihydrogenibium.azorense,Syntrophococcus.sucromutans,Tannerella.forsythia,Tannerella.serpentiformis,Thermodesulfobium.acidiphilum,Treponema.amylovorum,Treponema.denticola,Treponema.lecithinolyticum,Treponema.medium,Treponema.socranskii,Treponema.succinifaciens,Vallitalea.okinawensis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.massiliensis,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,Eubacterium.brachy,Eubacterium.saphenum,Pseudopropionibacterium.massiliense,Group
SRR16805475,0.005533333,0.000133333,0,0,0,0.001066667,8.00E-04,0.000466667,0.0084,0,0.010666667,0,0.007866667,0.004466667,0.000533333,0.0126,0.001866667,0,0.000333333,0.000133333,0,0,0.000666667,0,0.001133333,0.000533333,0.000133333,0,6.00E-04,0.000866667,0,0,0,0,0.001,0.0016,0,0.000133333,0.000466667,0,0,0,0.001,0.000133333,0.010466667,0,6.67E-05,0,0,0,0,0,0.000466667,4.00E-04,0.000133333,0.000666667,0.000466667,0,0,0.009933333,0,0.000466667,0.0056,0.011533333,0,0.001,0.002933333,0.002333333,0.000933333,0,0.015133333,0.005066667,0.002266667,0,0.022133333,0.014,0.006666667,0.031466667,0.003,0,0.006866667,6.67E-05,0,0.000933333,0.001066667,0,0.001,0.003066667,0,0,0,0.000533333,0,0,6.67E-05,0.003933333,0.0262,0.002933333,0.000266667,0.002,0.0016,0,8.00E-04,0.000666667,0,0,0,8.00E-04,0.001666667,0,0,0.002133333,0,0,0.007866667,0.1486,0.0068,0.022133333,6.67E-05,0.0012,0.020466667,0,0,0,0,6.67E-05,0.000133333,0.001933333,0.000133333,0,2.00E-04,0,4.00E-04,0.003466667,0.004266667,0.002466667,0.003,0,0,0.000866667,0.001533333,0,0.002,0.001666667,0.001066667,0,0.005333333,0,0,0.000733333,0.000466667,0.000533333,0,0,6.67E-05,0,0,0,0,0.0356,0.068066667,0.0058,0,0.001066667,6.67E-05,0,0.001066667,0,0,0,0,0,0,0,4.00E-04,6.67E-05,0.000466667,0.004666667,0.006133333,0,0,0,0,0.2296,0.001733333,0.001133333,0.008,2.00E-04,0.0064,2.00E-04,0,0,2.00E-04,2.00E-04,0,0.001066667,0,0.001333333,0,0.002133333,2.00E-04,0,6.00E-04,6.00E-04,0.005466667,0,0.000466667,0.0044,0.000266667,6.67E-05,0,GC
SRR16805476,0.001,0.000266667,0,0,0,0.000266667,0.000933333,8.00E-04,0.0012,0.000133333,0.005866667,0,0.013866667,0.0016,8.00E-04,0.0018,0.0012,0,8.00E-04,0,0,0.000133333,0,0,0.000133333,2.00E-04,0.000133333,4.00E-04,4.00E-04,0.0022,0,0,0,0,8.00E-04,0,0,0.000533333,4.00E-04,4.00E-04,0.000133333,0.000133333,0.001733333,0,0.0018,0.0098,0,0,0.000333333,0.000133333,0,0,0.000333333,0.001533333,0.000266667,0,4.00E-04,0,0,0.0038,0,0,0.000733333,0.002,6.00E-04,0.000733333,0.007,0.0012,0,0,0.0222,0.005866667,0.011733333,0.000133333,0.0108,0.002066667,0.002466667,0.042066667,0.1254,0.000133333,0.006733333,0,0,0.000266667,0,0,0.000866667,0.000133333,0,0,0,0.000333333,0,2.00E-04,0,0.000266667,0.0222,0.003533333,0.003333333,0.001933333,0.000533333,0,0.000266667,0.0034,0,0,6.00E-04,0.001333333,0.000533333,0.001066667,0,4.00E-04,0,0,0.003533333,0.0744,0.002266667,0.0066,0,0,0.007533333,0,6.67E-05,0.000133333,0,0,0.000466667,6.00E-04,0,0,0,0,0.001333333,0.001466667,0.002666667,0.004266667,0.001133333,0,0.0018,0.006533333,2.00E-04,8.00E-04,6.67E-05,0.000733333,0.001266667,4.00E-04,0.004266667,0,0,8.00E-04,0,0.004066667,0,0,0,0,0,0,0,0.0344,0.014666667,0.001066667,0,0.000533333,0.001266667,0,0,0,4.00E-04,0,0,0,0,0,0,0,0.000266667,0.0064,0.0014,0.000133333,0,0,0,0.3654,0,0.002266667,0.002333333,0,0.045,0,0,6.00E-04,0.000466667,0.000466667,0.000466667,0.000333333,0,0.000333333,0,0.0026,0,0,4.00E-04,0.000933333,0.001933333,0,0,0.001,0.000133333,0,0,GC
SRR16805478,0.0018,0,0,0,0,0.000333333,0,0,0.0158,2.00E-04,0.0044,0,0.001533333,0.001133333,0.000133333,0.010933333,0.002866667,0,0.000333333,0,0,0,0,0,0.000733333,0,0,0,2.00E-04,0.002266667,0.000333333,0.000933333,2.00E-04,0.002133333,0.008666667,0.001733333,0,0.0032,6.67E-05,2.00E-04,2.00E-04,6.00E-04,0,0,0.002,0,0.000333333,0,0.000333333,0,0.000266667,0.000666667,0,0,0.000133333,0,6.00E-04,0,0,0.042066667,0,0.003,8.00E-04,0.013733333,0.0012,0,0.0014,0.002733333,0,0.003533333,0.005266667,0.018066667,0.001333333,0.000133333,0.000266667,0.001,0.001666667,0.049466667,0.002066667,4.00E-04,4.00E-04,0.001066667,0,0.000466667,0.001333333,0,0.0012,0.000333333,0,0,0,6.00E-04,0,0,6.67E-05,0,0.055933333,0.003466667,0.000333333,0.000333333,0.000333333,0,0.003,6.67E-05,0,0,0,0.000333333,0.0352,0.0018,0,0,0,0,0.008933333,0.107,0.003866667,0.0152,0,0.000266667,0.062,0,0,0,0,0,2.00E-04,0.000466667,6.00E-04,0.000933333,2.00E-04,0,0,0.000666667,0.000866667,0.004666667,0.006066667,0,0,0.0024,0.006133333,0,0.000466667,0.003266667,0.0012,0,0.0146,0,0.003266667,0,0,0,8.00E-04,0.001866667,0.000133333,0,0,0,0,0.004133333,0.002066667,0.0026,0,0.001,0.000333333,0,0,0,0,0,0.000266667,0,0,0.000133333,2.00E-04,0.000533333,0,0.006266667,0.004133333,0.001733333,0,0,6.00E-04,0.256866667,0.003066667,0.000266667,0.022866667,6.00E-04,0.004666667,0.002266667,0.000133333,0.000533333,0,0.000266667,0.000133333,0.004866667,0.000133333,0.002133333,0,0.001933333,0.000666667,0.000133333,0,0.000933333,0.000333333,0,0,0.001466667,0,0,0.000266667,GC
SRR16805479,0.0018,0,0,0.0018,0,0,0,0,0.017933333,0,0.004533333,0,0.002066667,0.000666667,0.009,0.004666667,0.002333333,0.000333333,0.001266667,0,0,0,0,0.000133333,0.000133333,0,0.000133333,0.001866667,0.013866667,0.0064,0,0,0,8.00E-04,0.006533333,0.000266667,0,8.00E-04,0.000666667,0,0,4.00E-04,6.00E-04,0,0.000466667,0.073,0.000133333,0,0,0,0,0,0.0012,0,0,0,0.002733333,0.000333333,0,0.0308,0,0.000933333,0.001333333,0.012066667,0.002,0,0.001333333,0.001666667,2.00E-04,0.001266667,0.006333333,0.0016,0.0012,0,0.0018,0.007133333,0.000933333,0.011733333,0.000466667,0,0.000133333,4.00E-04,0,0.000133333,0,0,0.001,6.00E-04,0,0,0,0.001266667,0,0.000866667,0.000133333,0,0.001266667,0.0092,0.043866667,0.0168,0.003466667,0.006466667,0.005533333,0.024733333,0,0,0,0.009133333,0,0.003066667,0.000333333,0.000466667,0.001333333,0,0.011733333,0.228666667,0.000666667,0.008533333,0,0,0.0106,0.004733333,0,0.001133333,0,0,0,0.000266667,0,0,0.000133333,0,0,0.004466667,0.0016,0.011066667,0.014066667,0,0.000266667,0.002866667,0.000733333,0.0016,0.001066667,4.00E-04,0.003866667,0,0.003466667,0,0,0.0034,0,0.003466667,0,0.000666667,0,0,0,0,0,0.001466667,0.004733333,0.001266667,0,0.001266667,2.00E-04,0,0,0.005066667,0,0,0.001333333,0.000533333,0,0,0.001066667,0.0018,0,0.005933333,0.004,0,0,0,0,0.095466667,0,0.006,0.007133333,0,0,0.0014,0,0.002066667,0.003933333,0,0,0.009066667,0,0.0122,0,0.001,0.000666667,6.00E-04,0,0.000266667,0.002733333,0,0.0012,0.002266667,0,0.0012,2.00E-04,GC
SRR16805480,0.000533333,0,0,0,0.000466667,0.000666667,4.00E-04,0.0056,0.039,6.00E-04,0.011133333,0,0.005733333,0,0.001133333,0.001266667,0.000733333,0,0,0,0,0,0.000333333,0,0.001,0,2.00E-04,0,0.002666667,0.004333333,0.000933333,0,0,0,0.000466667,6.67E-05,0,0,0.000466667,0.000466667,0,6.00E-04,0.002533333,0,0.002266667,0.0048,0,0,0,0,0,0.000266667,0.000533333,0,0,0,0.000266667,6.67E-05,0,0.0198,0,0.001,0.0066,0.0096,0,6.67E-05,0.001266667,0.002,0.0088,0.0012,0.0054,0.003,0.002133333,0,0.004066667,8.00E-04,0.0022,0.053933333,0,0.003066667,0,0.000333333,0,0.000333333,0,6.67E-05,2.00E-04,6.67E-05,0.000266667,0,0,0.004466667,0.000733333,0.002466667,0.000133333,0,0.007133333,0.006866667,0.0096,0.034733333,0.001866667,0,0.002,0.0258,0,0,0,0.000466667,0,0,0.000666667,0.000333333,0,0,0.000666667,0.010733333,0.021666667,0.002733333,0,0,0.0074,2.00E-04,0,0.000733333,4.00E-04,0,0,0.001733333,0,0,0.000533333,0,0,0.000333333,8.00E-04,0.002266667,0.007333333,0,0,0.000733333,0.002066667,6.00E-04,0,0,0.021466667,0,0.015466667,0,0.000466667,0,6.67E-05,0.0012,0,6.00E-04,0,0,0,0,0,0.0078,0.0306,0.001933333,0.000133333,0.0026,0.000266667,2.00E-04,0.000733333,0,0,0,0.001,6.00E-04,0,0,0.002933333,0.000133333,0,0.017333333,0.020533333,0.0064,0,0.001533333,4.00E-04,0.243133333,0,0.001,0.0168,0,0.002866667,0,0,0,0.002933333,0,0,0,0,4.00E-04,0,4.00E-04,0,0.000866667,0,6.67E-05,0.020933333,0.025066667,0.0012,0.059066667,0,0,0,GC
SRR16805481,0.0022,0,2.00E-04,4.00E-04,6.00E-04,0,0.003666667,0.0028,0.006133333,0,0.012733333,0,0.000266667,6.67E-05,0.009266667,0.000133333,0,0,0.0014,0.000666667,0,0.000133333,0.000933333,0.0014,6.67E-05,4.00E-04,0,0.000533333,0.0052,0.001933333,6.00E-04,0.000133333,0,0,0.0014,0,0,0.001466667,0.001,0.000266667,0,0.000733333,0.007666667,0,0,0.012266667,6.67E-05,0,0,0,0,0,0,0.003933333,0,0,0,0,0,0.000933333,0,0,0.001333333,0.0024,0.000866667,0,0.002466667,4.00E-04,0,2.00E-04,0.010866667,0.005066667,0.0016,0,0,0,0.001066667,0.006466667,6.67E-05,0,6.67E-05,0,0,0,6.67E-05,0,0.0018,0.085933333,0.000266667,0,0,0.001333333,0.0036,0.001666667,0.004066667,0,0.011866667,0.003866667,0.0014,0.028333333,0.010333333,2.00E-04,2.00E-04,0.0404,0.000466667,0,0,0.001266667,0.000733333,0,0,0,0,0,0.000466667,0.0068,0.001666667,0.000866667,0,0,0.000266667,0,0,0.000333333,0,0,0,0.000266667,0,6.67E-05,0.001933333,0,0.000666667,0.000333333,0.0038,0.000333333,0.000866667,0,6.67E-05,8.00E-04,0.000533333,0.005466667,0.001133333,0,0,0,0.002533333,6.67E-05,0,8.00E-04,0.001666667,2.00E-04,0,0.004333333,0,0,0,0,0,0.002533333,0.0046,0.002,0,0.000933333,0,0,4.00E-04,0,0.003533333,6.00E-04,0.0032,4.00E-04,0.000533333,0,0.002733333,0,0,0.002866667,0.010533333,0.0016,0,0.004,0.004266667,0.0264,0.001866667,0.002733333,0.000933333,0,0,0,0,0,0.000133333,6.67E-05,0,6.00E-04,2.00E-04,0,0.000533333,0,0,0.002533333,0,0,0.006133333,0.0048,0,0.024933333,0,0.000533333,0,GC
SRR16805482,0.1626,0,0,0,0,0,0,0,0.016733333,0.000133333,0,2.00E-04,0.000266667,0,0,2.00E-04,0.000333333,0,0,6.67E-05,0,0,0,0,0.000133333,0.000466667,0,0,2.00E-04,0.000266667,0.0022,0,0.000266667,0.014466667,0.01,0.000133333,0,0.032466667,0,0,0,6.67E-05,6.67E-05,0,0.000133333,0,0.000866667,0,0.000266667,0.000266667,0,0,0,0.000866667,0,0.0014,0,0,0.000333333,0.003466667,0,0,0,0,0,0,0,0,0.000466667,0,0.002733333,0.000733333,2.00E-04,2.00E-04,0,0,0.001,0.000333333,0,0,0,0,0.000266667,0,0,0,0,0.000466667,0,0,0,0.000133333,0.000266667,0,0,4.00E-04,6.00E-04,0.000733333,0.001,0.1302,0.001066667,4.00E-04,0.000133333,0.001733333,0,2.00E-04,0,0,0,0,0,0,0,0,6.00E-04,0.195333333,0.000466667,0,0,0,4.00E-04,6.67E-05,0,6.67E-05,0,0,0.000466667,0,0,0,0,0,4.00E-04,0.000466667,0.000466667,0.000266667,0.0776,0,0,0,4.00E-04,0.001133333,0,6.67E-05,4.00E-04,0,0.0184,0,0,6.67E-05,2.00E-04,0.023066667,0.001333333,0,0,2.00E-04,0,0,0,0.003133333,0.004533333,4.00E-04,0,0,0.000266667,0,0,0,0,0.000133333,0.001066667,0,0,0,0.000133333,0,0,0,2.00E-04,0,0,0,0,0.074066667,0,0,0.000733333,0,0,0,0,2.00E-04,0.002533333,0,0,0,0,0,0,0,0,0.000466667,0,0.000266667,0.033,0,0,0.026733333,0,0,0,GC
SRR16805483,0.002733333,0,0,4.00E-04,0,0.000266667,0.001,0.001733333,0.002733333,6.00E-04,0.000266667,0,0.0022,0.0022,0.003533333,0.0138,0.001333333,6.67E-05,0.0026,0.0038,0.000266667,0.000266667,0,0.000266667,0,0,0.000333333,0.000133333,0.007,0.004533333,0,0.000733333,6.67E-05,0,0.003133333,0.009,0.000466667,0.000866667,0.0012,0.001266667,0,0.000666667,0.001733333,0,0.000866667,0.015866667,0,6.67E-05,0.003466667,0.000533333,0.0018,0.000466667,2.00E-04,0,0,0,0.000466667,6.67E-05,0.0018,0.048466667,0.000333333,0.001466667,0.009466667,0.0046,0.000933333,0.002,0.0064,0.004066667,0.000466667,0,0.014666667,0.001466667,0.0024,0,0.001466667,4.00E-04,0.000733333,0.008133333,0.002533333,6.67E-05,0.001666667,0,0,6.67E-05,0,8.00E-04,0.0014,0.000266667,0.005733333,2.00E-04,0,0.000666667,0,0.000666667,0.000133333,0,0.003733333,0.010666667,0.040666667,0.005533333,0.0102,0.000933333,0.022866667,0.057533333,6.67E-05,0.025,0,2.00E-04,0,0,6.67E-05,0.001733333,0,0.000333333,0.0142,0.0074,0.003,0.003866667,0,0,0.0042,8.00E-04,0,0,0,0.000133333,0.000466667,0.001866667,0.0014,0,0.000866667,0,0,0.0012,0.002066667,0.004933333,0.002066667,0,8.00E-04,0.002866667,0.001666667,0.037,0,0,0.003733333,0,0.051533333,0.001333333,0,0.003933333,0,0.026666667,0.001333333,0,0,0,0,0,0,0.0028,0.002866667,8.00E-04,0,6.00E-04,0.0014,0,0.000466667,0,0,0.0058,0.0144,0.006733333,0.000266667,0,6.67E-05,0.000333333,0.001066667,0.0072,8.00E-04,0,0,4.00E-04,0,0.131666667,0,0.001,0.000933333,4.00E-04,0.004866667,8.00E-04,0.000466667,2.00E-04,0.003266667,4.00E-04,0.000466667,0.000733333,6.67E-05,0.001533333,0.001066667,6.67E-05,0,4.00E-04,0.0016,0.003133333,0.007866667,0.004133333,4.00E-04,0.009466667,0.000266667,0,0,GC
SRR16805484,4.00E-04,0.000333333,2.00E-04,0,0,0,0,0,0.004933333,6.67E-05,0.0012,0.003,0.000466667,0.006133333,0.001133333,0.0272,0.001133333,6.67E-05,0.000533333,0.000266667,0,0,0,0.000266667,2.00E-04,2.00E-04,0,0,0.000866667,0.0136,0.000266667,0,0,0,4.00E-04,0,0,0.001,0,4.00E-04,0,0.001133333,0.000333333,0,0.001333333,0,0,0.000933333,0.000466667,0.000666667,6.00E-04,0.000333333,2.00E-04,0,0.000466667,0.000666667,0.002933333,0,0.001533333,0.010066667,2.00E-04,0.004266667,0.000733333,0.002066667,0.001733333,0.001,0.017733333,0.001933333,0.0186,0.001066667,0.029266667,0.0038,0.003533333,0.000866667,0.009466667,0.001933333,0.001133333,0.0538,0.004533333,0.001133333,0.0016,2.00E-04,0,6.00E-04,0,6.67E-05,0,6.67E-05,0.000533333,0,0,0,0,0.000333333,0.000666667,0,0.008266667,0.003133333,0.004,0.001266667,0.001,0.001733333,0.0032,0.003333333,0,0.000333333,0,0.001266667,0,0.005066667,0,0.006066667,0,0,8.00E-04,0.023266667,0.0018,0.002066667,0,0,0.001133333,0,6.67E-05,4.00E-04,0,0,0.000133333,0.000466667,0,4.00E-04,0.000133333,0,2.00E-04,0.000533333,0.018933333,0.087066667,0.000933333,0,0.000533333,0.000466667,0.005533333,0.001466667,0.000266667,0.003466667,0.000733333,0,0.004,0,6.67E-05,6.00E-04,0,0,0,0.0014,0,2.00E-04,6.67E-05,0,0.000333333,0.043466667,0.021733333,0.0038,0.000133333,0.000666667,0.000333333,0,0.0016,0,0,0,0.000133333,0,0.000333333,0.000133333,0.000333333,0,0.001133333,0.003666667,0.002666667,0.001066667,0,0,0,0.2712,0,0.004866667,0.008933333,0.000466667,0.005,0,0,0.007333333,0.000266667,0,0.012,0.019466667,8.00E-04,0.009933333,0,0,8.00E-04,0.000533333,6.67E-05,0.001866667,0.003866667,0.000733333,0,0.0026,6.67E-05,0,0,GC
SRR16805485,0.001266667,0,0,0,4.00E-04,0,0,0,0.001866667,0,0.001466667,0.003333333,6.00E-04,0.0048,6.67E-05,0.08,0.0026,0.000133333,0.000266667,4.00E-04,0,0,6.67E-05,0,0,4.00E-04,0,0,0.001,0.002466667,6.00E-04,0,0,0,2.00E-04,0.000666667,0.000466667,0.000133333,0.000266667,0.000466667,2.00E-04,4.00E-04,6.67E-05,0,0.000133333,0,0,6.67E-05,0.000333333,0.000466667,0.000733333,6.67E-05,0.000466667,0.000333333,4.00E-04,0.000266667,0.000666667,0,0.0024,0.005866667,0.0048,0.001333333,0.003,0.004333333,0,0.0098,0.003333333,0.000666667,0.010533333,8.00E-04,0.021666667,0.002533333,0.014466667,4.00E-04,0.061666667,0.006333333,0.0012,0.011133333,0,0.002,0.0766,0,0,0.0014,0,0,0.000133333,2.00E-04,0,0,0,0.000133333,0,0.000466667,2.00E-04,0.000933333,0.01,0.001133333,0.000666667,0.0018,0.000466667,0.000466667,0.001333333,0.002666667,0,0,6.67E-05,6.67E-05,6.67E-05,0.0024,2.00E-04,0.0062,0,0.000266667,0.001666667,0.037533333,0.001866667,0.005066667,0,0,0.002466667,0,0,0.000266667,0,0,6.67E-05,4.00E-04,0,0,0.000133333,0,0.001933333,2.00E-04,0.005866667,0.022266667,0.0086,0,2.00E-04,0.000733333,8.00E-04,0,0,0.0012,0,0,0.0028,2.00E-04,0,0.000266667,0,0.004266667,0,0.000266667,6.00E-04,0.001133333,0,0,4.00E-04,0.004066667,0.006666667,0.0024,0,0,0.000533333,0,0.000733333,0,0,0,0,0,0,6.67E-05,8.00E-04,0.000733333,0,0.004133333,0.001266667,0.002733333,0,0,0.000733333,0.318266667,0,0.029533333,0.0024,0,0.021333333,0,0.000133333,0.004266667,0.000133333,0,2.00E-04,0.005933333,0,0.002066667,0.000133333,0,0.000133333,6.67E-05,0,0.010266667,0.002733333,0,0.000266667,0.002133333,0,0,0,GC
SRR16805486,0.000866667,0,0,0.000133333,0,0,0,0,0.002466667,0,0.003933333,0,0.002066667,0.0042,0.000933333,0.0222,0.0054,0,2.00E-04,0.000266667,6.67E-05,0,0,8.00E-04,6.67E-05,0,0,0.000133333,0.001133333,0.007466667,0.001133333,0.000333333,2.00E-04,0,0.0036,0.000533333,0,0,0.000866667,0.001533333,0,0.000466667,0.001333333,6.67E-05,0,0,0.001066667,0,0.002666667,0.000933333,0.0034,0,8.00E-04,0.002466667,0,0,0.001133333,0.000133333,0.011733333,0.021933333,0.008866667,0.006133333,0.0048,0.0048,0.015466667,0,0.0022,0.002933333,0,0.001,0.045466667,0.002133333,0.009733333,4.00E-04,0.001533333,0.002466667,0.003466667,0.038666667,0,0.000866667,0,2.00E-04,0,2.00E-04,0,6.67E-05,0,0.008533333,0.000266667,0,0,0.000266667,0.004933333,0,0.004,0,0.010666667,0.0134,0.003866667,0.001133333,0.001333333,0.000466667,6.67E-05,0.009666667,0,6.00E-04,0,0,0,0,0.000533333,0.001266667,0.000466667,0.002666667,0.002466667,0.006533333,0.004,0.014666667,0,0,0.003333333,0,0,8.00E-04,0,0,0,4.00E-04,0,4.00E-04,6.00E-04,0,0,0.000466667,0.006466667,0.013466667,0.007533333,0,0,0.005666667,0.001266667,0,0.002733333,0.009933333,0,0,0.0058,0.000666667,0.049333333,0.012133333,0,0.0074,0,0.002466667,0,0.003466667,0,0,0,0.006066667,0.012066667,0.004666667,0.0022,0.000666667,0.000266667,0,0.002333333,0,0,0.002866667,0.001,0.002066667,8.00E-04,0,0.001,0.005,0,0.003533333,0.002066667,0,0,0,0.001,0.1524,0,0.0046,0.000666667,0.003333333,0.010266667,0.000133333,0,0,0,0,6.00E-04,0.0042,0,0.004866667,0.000466667,0,0,0.001533333,0,0.013933333,0.001066667,0,0.000133333,0.001466667,0,0,0,GC
SRR16805487,0.009933333,0,0,0.000333333,0,0,0,0,0.003733333,2.00E-04,0.0038,0.000933333,0.002,0.003,0,0.041866667,0.002466667,6.67E-05,0.001,0.000133333,0,0,0,0.000933333,0,0.000466667,0,0,4.00E-04,0.003666667,0,0,0,0,2.00E-04,0,0,0,2.00E-04,0,0,4.00E-04,0.001,0,0.000866667,0.001666667,0,0,0.000466667,0,2.00E-04,0,0.004466667,2.00E-04,0,0.001666667,0.000533333,6.67E-05,0.001466667,0.002133333,0.000133333,0.004733333,8.00E-04,0.0026,0.001933333,0,0.004,0.002466667,0.018066667,0.001,0.068866667,0.006266667,0.008866667,0.000333333,0.003466667,0.001333333,0,0.015466667,2.00E-04,0.000666667,0.0018,8.00E-04,0,0.000533333,0,0,0.000266667,0,0,0,0,2.00E-04,0,0,0.000133333,0,0.012,0.001666667,0.001066667,0.000933333,0.001066667,8.00E-04,0.000133333,0.003466667,0,6.67E-05,0,0,0.000733333,0.0014,0,0.004333333,2.00E-04,0,0.001133333,0.0426,0,0.004666667,0,0,0.009533333,0,0,2.00E-04,0,0,2.00E-04,6.67E-05,0,0,2.00E-04,0,0.004666667,0.001133333,0.001933333,0.009933333,0.001,0,0.000333333,0,0.000333333,0.000466667,4.00E-04,0.003533333,0.0016,0,0.005733333,0,0.000733333,8.00E-04,0,0.000666667,0,0.000266667,0,0.003133333,0,0,2.00E-04,0.027466667,0.141733333,0.001866667,6.67E-05,0.001,6.67E-05,0,0.000933333,0,0,0.000466667,2.00E-04,0,6.67E-05,0,0.000666667,0.000333333,6.67E-05,0.010333333,0.0068,0.002733333,0,0,0,0.324133333,0,0.003933333,0.0026,0,0.0058,4.00E-04,0,0.0016,0.000266667,0,0,0.000533333,0,6.67E-05,0,0,4.00E-04,0.000266667,0.000266667,0.005533333,0.002266667,2.00E-04,0,0.000933333,0,0,0,GC
